phase_from,phase_to,phase_label,x_yes,n_yes,x_no,n_no,rate_yes,rate_no,rr,rr_ci_lower,rr_ci_upper,or,or_ci_lower,or_ci_upper,p_value,subsource,threshold
2,3,II→III,55,70,24872,48648,0.7857142857142857,0.5112645946390396,1.5368055874649635,1.3594215671564238,1.7373355482389303,3.5050927415031627,1.9798617378101342,6.205319741229492,3.2084209628338307e-06,gene_burden,0.25
3,4,III→Approved,38,52,6166,20598,0.7307692307692307,0.29934945140304886,2.4411911474837193,2.067196229994494,2.882848823001555,6.352995690653816,3.439879183109589,11.733131338927064,1.8912368241101745e-10,gene_burden,0.25
1,4,I→Approved,38,79,6166,55823,0.4810126582278481,0.11045626354728338,4.3547793740274345,3.4591229275280733,5.4823444537158235,7.464087086540667,4.796879980670529,11.61434020862773,2.296680460204578e-16,gene_burden,0.25
1,2,I→II,244,262,55909,67352,0.9312977099236641,0.830101556004276,1.1219081607393913,1.085418745065423,1.1596242711450295,2.774441006317806,1.7182777882436364,4.479789560339891,2.0619064830328704e-06,genomics_england,0.25
2,3,II→III,161,231,24766,48487,0.696969696969697,0.5107760843112586,1.3645307961305702,1.2527415742870112,1.4862956030244623,2.202951627230881,1.6630127176592044,2.9181952852110986,1.4169213182199806e-08,genomics_england,0.25
3,4,III→Approved,91,141,6113,20509,0.6453900709219859,0.2980642644692574,2.1652715466283343,1.9124909544347983,2.4514630303304257,4.286065761491902,3.0314716797128978,6.0598816854436075,2.802986458166623e-17,genomics_england,0.25
1,4,I→Approved,91,229,6113,55673,0.39737991266375544,0.10980187882815727,3.6190629605315325,3.0801405293624384,4.252278942286556,5.34612621711392,4.0974771500730585,6.97528368859926,3.507081479008704e-29,genomics_england,0.25
1,2,I→II,1090,1231,55063,66383,0.8854589764419172,0.8294744136299956,1.0674940201794996,1.045952877418773,1.089478797487686,1.589256303836624,1.332016377458184,1.896174583156534,7.31256386803368e-08,gwas_credible_sets,0.25
2,3,II→III,669,1015,24258,47703,0.6591133004926109,0.5085214766366896,1.2961366053837502,1.238962641494627,1.355948955643306,1.8687244348685161,1.6392421208125025,2.130332651374133,9.41313928049133e-22,gwas_credible_sets,0.25
3,4,III→Approved,286,619,5918,20031,0.4620355411954766,0.2954420647995607,1.5638786626709344,1.4326354955363947,1.7071449640731728,2.048170847427353,1.7437655160977008,2.405715551503222,8.91109037631387e-18,gwas_credible_sets,0.25
1,4,I→Approved,286,1106,5918,54796,0.2585895117540687,0.10800058398423243,2.3943343842642695,2.1607458542394613,2.6531751211842547,2.8806510109710763,2.511154346895434,3.304516210748963,1.8906109181320286e-43,gwas_credible_sets,0.25
1,2,I→II,1502,1717,54651,65897,0.8747815958066395,0.8293397271499461,1.054792827557961,1.035740528182616,1.0741955912644883,1.4375780693814832,1.2443466507651375,1.6608159023016937,3.540506479664211e-07,impc,0.25
2,3,II→III,850,1368,24077,47350,0.6213450292397661,0.5084899683210137,1.2219415680733865,1.1713257249094122,1.274744645347154,1.5861313998540396,1.4198815629916028,1.7718469506021848,1.441329176420066e-16,impc,0.25
3,4,III→Approved,391,778,5813,19872,0.5025706940874036,0.2925221417069243,1.718060353157558,1.5968303839756193,1.8484939958012099,2.443542518750853,2.1162082453207702,2.821508731073963,3.47964097133149e-33,impc,0.25
1,4,I→Approved,391,1511,5813,54391,0.25876902713434813,0.10687429905682926,2.421246543069728,2.2156701535536976,2.645896914269658,2.917413863016392,2.591920827534722,3.283782265917306,1.8752503404162115e-59,impc,0.25
1,2,I→II,256,311,55897,67303,0.8231511254019293,0.8305276139250851,0.9911183103373354,0.9412478727858749,1.0436310492564613,0.9497780820892974,0.709274200004353,1.2718331009526187,0.7052626254027967,intogen,0.25
2,3,II→III,91,230,24836,48488,0.39565217391304347,0.5122092064015838,0.7724425273270918,0.6582582573422728,0.9064336852112094,0.6234660524117347,0.4783789381912035,0.8125565058938867,0.00044062545723337116,intogen,0.25
3,4,III→Approved,38,73,6166,20577,0.5205479452054794,0.2996549545609175,1.7371578119515327,1.392508019484305,2.1671094323333264,2.5375005792131966,1.6016448989795875,4.0201852443132395,9.409517164501805e-05,intogen,0.25
1,4,I→Approved,38,267,6166,55635,0.14232209737827714,0.11082951379527275,1.284153403769129,0.9557163412578022,1.7254596298327938,1.3313054969709932,0.9434848321938076,1.878540349338767,0.1170569909228303,intogen,0.25
1,2,I→II,116,124,56037,67490,0.9354838709677419,0.8303007853015262,1.1266807011726698,1.0756527945728565,1.1801293212825459,2.9635508681763834,1.4472393645754433,6.068542608254329,0.0010566205814922839,orphanet,0.25
2,3,II→III,85,110,24842,48608,0.7727272727272727,0.5110681369321922,1.5119848350667124,1.3657498262685948,1.6738776732761003,3.252733274293535,2.081758437213493,5.082373422662052,2.550616339804242e-08,orphanet,0.25
3,4,III→Approved,47,74,6157,20576,0.6351351351351351,0.29923211508553654,2.1225500309469774,1.7836604670964515,2.5258274862182026,4.07661860333616,2.5371258969067383,6.550254071872476,4.30950884846646e-09,orphanet,0.25
1,4,I→Approved,47,107,6157,55795,0.4392523364485981,0.11035038981987633,3.9805236498537493,3.209250904891963,4.937154805469599,6.315267175572519,4.307125397065629,9.259679211112598,6.956696174624521e-18,orphanet,0.25
1,2,I→II,132,165,56021,67449,0.8,0.8305682812198847,0.9631959443780012,0.8923775127474562,1.0396344753353088,0.8159797218900056,0.5569090340885688,1.195568514390091,0.2987130820360151,reactome,0.25
2,3,II→III,68,115,24859,48603,0.591304347826087,0.5114704853609859,1.1560869390317916,0.9928707657322594,1.3461339146330673,1.3819148508224686,0.9524272474438852,2.0050756213126926,0.0930079739523631,reactome,0.25
3,4,III→Approved,26,53,6178,20597,0.49056603773584906,0.29994659416419867,1.6355112786088188,1.2421118590360307,2.1535074502328384,2.2474851024543483,1.3105520421598118,3.8542454807287068,0.003951578500855531,reactome,0.25
1,4,I→Approved,26,133,6178,55769,0.19548872180451127,0.11077838942781833,1.764682830416929,1.2490729242135887,2.4931334524995266,1.9504936116397347,1.2696273907504028,2.996489644728633,0.003535648907822186,reactome,0.25
1,2,I→II,207,221,55946,67393,0.9366515837104072,0.8301455640793555,1.1282980048796245,1.0900826804587784,1.1678530543018584,3.0252756484569305,1.7601208564597282,5.199809271935589,3.763910252907916e-06,uniprot_literature,0.25
2,3,II→III,141,196,24786,48522,0.7193877551020408,0.5108198343019661,1.408300357179909,1.2898355947352305,1.5376454984871006,2.455034000132039,1.7968612528589503,3.3542890037917927,4.0408601798805915e-09,uniprot_literature,0.25
3,4,III→Approved,78,120,6126,20530,0.65,0.2983925962006819,2.178338230492981,1.9071431538025907,2.4880971504242226,4.366680658551373,2.9972544725859196,6.3617888131185545,2.767676646530791e-15,uniprot_literature,0.25
1,4,I→Approved,78,189,6126,55713,0.4126984126984127,0.10995638360885251,3.753291979540755,3.161127822987081,4.456384389535182,5.688037694893718,4.252768930299392,7.607695915012751,1.6642436877716382e-26,uniprot_literature,0.25
1,2,I→II,143,151,56010,67463,0.9470198675496688,0.8302328683871159,1.1406677615515677,1.0982677927202755,1.1847046329386943,3.6551039992858416,1.792783627410165,7.45197861099097,2.813987703236168e-05,uniprot_variants,0.25
2,3,II→III,100,134,24827,48584,0.746268656716418,0.5110118557549811,1.4603744478958574,1.3225789920587134,1.6125263903877685,2.814416941707202,1.9064614713960661,4.154787726167979,3.050713070516481e-08,uniprot_variants,0.25
3,4,III→Approved,54,84,6150,20566,0.6428571428571429,0.29903724593990083,2.1497560975609757,1.8305065349085639,2.524684392471422,4.219317073170732,2.697627423353147,6.599368174357221,1.4813045380690616e-10,uniprot_variants,0.25
1,4,I→Approved,54,126,6150,55776,0.42857142857142855,0.11026247848537005,3.886829268292683,3.1727567260341836,4.761613658208304,6.051951219512195,4.248446717296109,8.621059883896944,1.0103011074373633e-19,uniprot_variants,0.25
1,2,I→II,31088,32541,25065,35073,0.9553486371039611,0.7146522966384399,1.3368020247016648,1.3274534302003893,1.3462164567059072,8.542928207719804,8.065689831099006,9.048404276700339,0.0,overall,0.25
2,3,II→III,24807,29710,120,19008,0.834971390104342,0.006313131313131313,132.25946819252778,110.64648334394205,158.09419692259908,796.3740159086274,663.8039612798291,955.4199887443583,0.0,overall,0.25
3,4,III→Approved,6204,20530,0,120,0.30219191427179737,0.0,73.13277482830841,4.600309956599218,1162.6179115204375,104.37193313091124,6.4899105465263,1678.5285940981278,3.845829709365139e-19,overall,0.25
1,4,I→Approved,6204,26886,0,29016,0.230752064271368,0.0,13392.0464536765,837.6049604436323,214118.72742783118,17409.19852532334,1088.7410219242827,278376.7555285502,0.0,overall,0.25
1,2,I→II,315,344,55838,67270,0.9156976744186046,0.8300579753233239,1.1031731537329332,1.0681682749416503,1.1393251753180418,2.2238470649699686,1.519476533087444,3.2547365231937655,6.836174680493549e-06,cancer_biomarkers,0.5
2,3,II→III,135,277,24792,48441,0.48736462093862815,0.5117978571870936,0.9522599872091032,0.8436586646285502,1.0748411902327002,0.9068733553304337,0.7160351955799278,1.1485738238637686,0.43359256173921856,cancer_biomarkers,0.5
3,4,III→Approved,51,108,6153,20542,0.4722222222222222,0.29953266478434426,1.5765299673149502,1.2901381885657337,1.9264965256203963,2.0923725696493793,1.4323867657513842,3.056453099749617,0.00019511992579678163,cancer_biomarkers,0.5
1,4,I→Approved,51,279,6153,55623,0.1827956989247312,0.11061970767488269,1.6524695532732525,1.2879521381208245,2.120153027176338,1.798416690189638,1.3259850458421092,2.439169733998474,0.0003631432333413496,cancer_biomarkers,0.5
1,2,I→II,496,562,55657,67052,0.8825622775800712,0.8300572689852652,1.0632546820040414,1.0314671705201686,1.0960218135041555,1.5386232013071404,1.189215055422859,1.9906923855406882,0.0006870203331871155,cancer_gene_census,0.5
2,3,II→III,168,407,24759,48311,0.41277641277641275,0.5124919790523897,0.8054299962696908,0.7170703257302184,0.9046776245138605,0.668661123354662,0.5484758531314108,0.8151821002387771,6.51220505304049e-05,cancer_gene_census,0.5
3,4,III→Approved,67,142,6137,20508,0.47183098591549294,0.2992490735322801,1.5767166138430715,1.323221935925687,1.878774234973368,2.0919167888762153,1.5026821903868155,2.9122031788076828,1.919507002905263e-05,cancer_gene_census,0.5
1,4,I→Approved,67,447,6137,55455,0.14988814317673377,0.11066630601388514,1.3544153462385158,1.0847378158735168,1.6911376217202876,1.416904367812149,1.0913576391130662,1.8395601181265508,0.0123177176798263,cancer_gene_census,0.5
1,2,I→II,18933,19417,37220,48197,0.9750733892980378,0.772247235305102,1.2626440662009009,1.2559138512363919,1.2694103471690008,11.536693870708453,10.515333268168026,12.657259838767784,0.0,chembl,0.5
2,3,II→III,16184,18268,8743,30450,0.8859207357127217,0.2871264367816092,3.08547253831092,3.029076158430971,3.142918925353849,19.280908027765783,18.305152597871906,20.308676061972932,0.0,chembl,0.5
3,4,III→Approved,6204,14571,0,6079,0.42577722874202184,0.0,5177.513038704365,323.86355611464955,82771.40406765616,9015.896683597251,563.759917735732,144186.18715529825,0.0,chembl,0.5
1,4,I→Approved,6204,17139,0,38763,0.3619814458253107,0.0,28064.321820303383,1755.2969678248796,448702.5122646561,43986.673814640395,2750.7845151805072,703372.969637574,0.0,chembl,0.5
1,2,I→II,70,72,56083,67542,0.9722222222222222,0.8303426016404607,1.1708687718797735,1.125867735989962,1.2176685032703274,7.151275787671843,1.753448016231662,29.165817816058343,0.00039377853589268587,clingen,0.5
2,3,II→III,50,64,24877,48654,0.78125,0.5113043120812266,1.527955038790851,1.3417840486635542,1.7399570392059058,3.413508748758176,1.886714184112435,6.175838436986186,1.3334590242846428e-05,clingen,0.5
3,4,III→Approved,30,45,6174,20605,0.6666666666666666,0.2996360106770201,2.2249217147176332,1.8077291481720663,2.7383950973118174,4.674765144152899,2.5134784303331594,8.694496395614673,5.264308045403961e-07,clingen,0.5
1,4,I→Approved,30,61,6174,55841,0.4918032786885246,0.11056392256585663,4.44813522598735,3.4428743915779974,5.746915146561859,7.785040283394464,4.709326260138014,12.869537778063897,1.503789846887785e-13,clingen,0.5
1,2,I→II,2,2,56151,67612,1.0,0.8304886706501804,1.0034311935863987,0.6049275003421769,1.6644542688052484,1.0205871615183921,0.048994291168042096,21.259582074239304,1.0,crispr,0.5
2,3,II→III,0,2,24927,48716,0.0,0.5116799408818458,0.3257246013438973,0.025938665947237025,4.09028421648424,0.19086952161267676,0.009163012007882127,3.97589507132737,0.23847186678304372,crispr,0.5
3,4,III→Approved,0,0,6204,20650,0.0,0.3004358353510896,,,,,,,,crispr,0.5
1,4,I→Approved,0,2,6204,55900,0.0,0.11098389982110912,1.5016251645311198,0.11956879022707939,18.85841723806652,1.6019501974373438,0.0768994873426237,33.371411484652796,1.0,crispr,0.5
1,2,I→II,149,155,56004,67459,0.9612903225806452,0.8301931543604263,1.1579116468639337,1.1216975039427801,1.1952949678771343,5.07938421065162,2.2453001329544184,11.49073283377423,8.643683466362458e-07,crispr_screen,0.5
2,3,II→III,39,55,24888,48663,0.7090909090909091,0.5114357931076999,1.386471026562637,1.1703039069060486,1.6425664275356247,2.3284941538090647,1.3009117918866948,4.167757612881427,0.004180690311450516,crispr_screen,0.5
3,4,III→Approved,11,30,6193,20620,0.36666666666666664,0.30033947623666346,1.220840734162226,0.7624534730601682,1.954810556777601,1.3486958960456203,0.6414490802770498,2.83573657822482,0.4293696710737902,crispr_screen,0.5
1,4,I→Approved,11,52,6193,55850,0.21153846153846154,0.11088630259623992,1.9077059707610329,1.1282173587164424,3.225745502637652,2.1512368409652125,1.1051691893436666,4.187431201076406,0.04197866514370385,crispr_screen,0.5
1,2,I→II,4564,5657,51589,61957,0.8067880502032879,0.8326581338670368,0.9689307260548782,0.9561943256220329,0.9818367739031485,0.8391958987122105,0.7830159242680058,0.8994066845750999,1.0146845574796472e-06,europepmc,0.5
2,3,II→III,2024,4049,22903,44669,0.4998765127191899,0.5127269470997784,0.9749370801490413,0.9441307621399191,1.0067485864936525,0.9498865370486265,0.89069853835065,1.013007650082188,0.11886534692549247,europepmc,0.5
3,4,III→Approved,739,1695,5465,18955,0.4359882005899705,0.2883144289105777,1.5121969519090377,1.4261513263630912,1.6034340669825886,1.908131624985166,1.724796473258724,2.1109541645742778,7.588543369348845e-35,europepmc,0.5
1,4,I→Approved,739,4813,5465,51089,0.15354248909204238,0.10697018927753528,1.4353764364544104,1.3371230913831862,1.5408495505056907,1.5143511999644275,1.3934060442587954,1.6457941791501067,4.7537799881502004e-21,europepmc,0.5
1,2,I→II,381,414,55772,67200,0.9202898550724637,0.8299404761904762,1.1088624804717342,1.0776465586662722,1.1409826261772573,2.3657293004635758,1.656757687722229,3.3780891222339178,1.6366313825664606e-07,eva,0.5
2,3,II→III,259,353,24668,48365,0.7337110481586402,0.5100382508011992,1.4385412211850426,1.3501015791129742,1.5327741831160318,2.6468622455140434,2.0890245659097846,3.3536607759691592,1.4761478079008334e-17,eva,0.5
3,4,III→Approved,152,235,6052,20415,0.6468085106382979,0.2964486896889542,2.1818565341508345,1.9805279526381516,2.403650970578575,4.3462203075354955,3.3205389329469983,5.688724433918705,3.5842294593540087e-28,eva,0.5
1,4,I→Approved,152,362,6052,55540,0.4198895027624309,0.10896651062297444,3.853381193560048,3.4060559809041933,4.359454661382421,5.918685676517798,4.7955650559964385,7.304840978773486,2.037253381668889e-51,eva,0.5
1,2,I→II,130,142,56023,67472,0.9154929577464789,0.8303147972492293,1.102585381808729,1.0487195365956046,1.1592179622444503,2.2139270180699593,1.2251903425961717,4.000580702386168,0.004924334046287953,eva_somatic,0.5
2,3,II→III,69,118,24858,48600,0.5847457627118644,0.5114814814814815,1.1432393622896695,0.981738568236582,1.3313078265185632,1.3449437704118576,0.9321739806331871,1.9404894184462977,0.11756042181861341,eva_somatic,0.5
3,4,III→Approved,41,59,6163,20591,0.6949152542372882,0.2993055218299257,2.321758883660555,1.9580877623154935,2.7529738031160633,5.33243189644293,3.061275544399946,9.288556197503475,4.6350660753713697e-10,eva_somatic,0.5
1,4,I→Approved,41,120,6163,55782,0.3416666666666667,0.11048366856692123,3.0924630861593383,2.4096840409213263,3.9687061775956587,4.178424941001526,2.8626658778964367,6.098942640282254,1.7929888163724598e-11,eva_somatic,0.5
1,2,I→II,4,6,56149,67608,0.6666666666666666,0.8305082238788309,0.802721330744982,0.45586855170129875,1.4134809967220623,0.4081639922349463,0.0747516685944935,2.228683957021952,0.2700801667730809,expression_atlas,0.5
2,3,II→III,1,3,24926,48715,0.3333333333333333,0.5116699168633891,0.6514616598464789,0.131484784795243,3.2277673413759422,0.47719248976971834,0.04326735299519824,5.262921268095463,0.6164562177292984,expression_atlas,0.5
3,4,III→Approved,0,1,6204,20649,0.0,0.30045038500653787,0.8320573777097269,0.07544133623107564,9.17692493781689,0.7760765036129691,0.03161099665651674,19.053329637297765,1.0,expression_atlas,0.5
1,4,I→Approved,0,5,6204,55897,0.0,0.11098985634291643,0.7507722889300775,0.0528361129002609,10.668063922289868,0.7281152242873574,0.04025685751319695,13.16922910997797,1.0,expression_atlas,0.5
1,2,I→II,54,55,56099,67559,0.9818181818181818,0.830370490978256,1.1823856850470515,1.140433987843509,1.225880606073295,11.031212677587837,1.5259210290944787,79.74701889414762,0.0008769591284222,gene2phenotype,0.5
2,3,II→III,36,51,24891,48667,0.7058823529411765,0.5114554009904042,1.380144488794674,1.1558302365843784,1.647991850065481,2.2924912619018922,1.2548856300750535,4.188043961888545,0.0071497283389115,gene2phenotype,0.5
3,4,III→Approved,25,33,6179,20617,0.7575757575757576,0.29970412766163845,2.527745491817348,2.081730000929536,3.0693208382210386,7.301950153746561,3.2918278150239444,16.197225080987902,7.834475559217668e-08,gene2phenotype,0.5
1,4,I→Approved,25,49,6179,55853,0.5102040816326531,0.11062968864698405,4.611818833375719,3.5018052537379067,6.0736881153445355,8.374130118142094,4.7798882905502404,14.671065718044611,5.5444802956445136e-12,gene2phenotype,0.5
1,2,I→II,58,64,56095,67550,0.90625,0.8304219096965211,1.0913127284071664,1.0085451364984626,1.1808727523275397,1.9740024363431083,0.8515493697376219,4.575994953632775,0.1320071351120461,gene_burden,0.5
2,3,II→III,37,49,24890,48669,0.7551020408163265,0.511413836322916,1.4764990447766089,1.258577210970402,1.7321539038080571,2.94570443283782,1.5357134089981044,5.650256457226189,0.0008148459885121942,gene_burden,0.5
3,4,III→Approved,24,35,6180,20615,0.6857142857142857,0.2997817123453796,2.2873786407766987,1.8260422081187535,2.8652684056365456,5.096204766107679,2.494860514325681,10.40992186495774,2.8771243573706143e-06,gene_burden,0.5
1,4,I→Approved,24,53,6180,55849,0.4528301886792453,0.11065551755626779,4.0922513280820665,3.041110767332176,5.506711926471647,6.651355875460328,3.870250668562443,11.430922379622825,3.553340824987642e-10,gene_burden,0.5
1,2,I→II,236,254,55917,67360,0.9291338582677166,0.8301217339667458,1.119274222381626,1.081712741249079,1.1581399914374544,2.6830918047185013,1.6607783914145064,4.334703335353562,5.070842370919584e-06,genomics_england,0.5
2,3,II→III,157,223,24770,48495,0.7040358744394619,0.5107743066295495,1.3783697913177917,1.265363160797326,1.5014687802514282,2.278431264604054,1.7081473701501975,3.039110745502458,5.4018160917848966e-09,genomics_england,0.5
3,4,III→Approved,90,137,6114,20513,0.656934306569343,0.2980548920196948,2.204071545740421,1.9493366709076445,2.4920945936345795,4.509740463115695,3.165295695083222,6.425231954238717,7.257231889814189e-18,genomics_england,0.5
1,4,I→Approved,90,221,6114,55681,0.4072398190045249,0.10980406242703974,3.7087864510943653,3.157858786866743,4.355830285073979,5.569784776273701,4.253334710058618,7.29368943869991,7.943656827407586e-30,genomics_england,0.5
1,2,I→II,694,778,55459,66836,0.8920308483290489,0.8297773654916512,1.0750243202892285,1.048810562390401,1.1018932595218636,1.694868109345471,1.350245161147122,2.1274491408921974,1.4309995294777726e-06,gwas_credible_sets,0.5
2,3,II→III,451,656,24476,48062,0.6875,0.5092588739544754,1.350001021408727,1.2811677178344543,1.422532532184908,2.120003268507926,1.7956310691122879,2.5029717606224136,4.499588179632445e-20,gwas_credible_sets,0.5
3,4,III→Approved,219,416,5985,20234,0.5264423076923077,0.29578926559256696,1.779788413341045,1.6207790793489247,1.9543976329799955,2.6466597966998715,2.1781704840988563,3.2159135984093576,2.9638334892074714e-22,gwas_credible_sets,0.5
1,4,I→Approved,219,705,5985,55197,0.31063829787234043,0.10842980596771563,2.864879219324908,2.559957093417008,3.206121291026934,3.705226028033046,3.151845377966361,4.355765677715953,4.456184052554577e-47,gwas_credible_sets,0.5
1,2,I→II,453,499,55700,67115,0.9078156312625251,0.8299187960962527,1.0938607916011556,1.0634784321388024,1.1251111402380922,2.0181855436734057,1.4891903222308682,2.735092236290315,1.0545330090883737e-06,impc,0.5
2,3,II→III,286,420,24641,48298,0.680952380952381,0.5101867572156197,1.3347119879565803,1.249411112668794,1.4258365983233032,2.049097275684804,1.667697804301281,2.517722116314752,2.1188353086163814e-12,impc,0.5
3,4,III→Approved,154,271,6050,20379,0.5682656826568265,0.2968742332793562,1.9141630325394163,1.7218090166840694,2.12800611428834,3.1174203574203574,2.446761082579402,3.9719079047201955,3.60387966044671e-20,impc,0.5
1,4,I→Approved,154,451,6050,55451,0.34146341463414637,0.10910533624280896,3.129667405764967,2.747169755671325,3.565421485325745,4.233939393939394,3.478794335953901,5.153004478097849,6.737100925311526e-39,impc,0.5
1,2,I→II,142,163,56011,67451,0.8711656441717791,0.8303953981408726,1.049097389174103,0.9888578826003604,1.1130065819748545,1.3810892588275603,0.8730143199725453,2.1848525244223307,0.17555321926098844,intogen,0.5
2,3,II→III,58,126,24869,48592,0.4603174603174603,0.5117920645373724,0.8994228168300307,0.7443358405050108,1.0868231239350366,0.8136363958909391,0.5729178297063372,1.155495867632053,0.2842550019329032,intogen,0.5
3,4,III→Approved,26,49,6178,20601,0.5306122448979592,0.2998883549342265,1.7693659529205015,1.3585931046421682,2.304336644030619,2.63908398665672,1.5047077877228467,4.628649060936989,0.0008507470948253511,intogen,0.5
1,4,I→Approved,26,138,6178,55764,0.18840579710144928,0.11078832221504914,1.70059256548482,1.201891488245906,2.4062197811243156,1.8632301253295103,1.2150960194451497,2.8570799709480363,0.006308417915806512,intogen,0.5
1,2,I→II,116,124,56037,67490,0.9354838709677419,0.8303007853015262,1.1266807011726698,1.0756527945728565,1.1801293212825459,2.9635508681763834,1.4472393645754433,6.068542608254329,0.0010566205814922839,orphanet,0.5
2,3,II→III,85,110,24842,48608,0.7727272727272727,0.5110681369321922,1.5119848350667124,1.3657498262685948,1.6738776732761003,3.252733274293535,2.081758437213493,5.082373422662052,2.550616339804242e-08,orphanet,0.5
3,4,III→Approved,47,74,6157,20576,0.6351351351351351,0.29923211508553654,2.1225500309469774,1.7836604670964515,2.5258274862182026,4.07661860333616,2.5371258969067383,6.550254071872476,4.30950884846646e-09,orphanet,0.5
1,4,I→Approved,47,107,6157,55795,0.4392523364485981,0.11035038981987633,3.9805236498537493,3.209250904891963,4.937154805469599,6.315267175572519,4.307125397065629,9.259679211112598,6.956696174624521e-18,orphanet,0.5
1,2,I→II,132,165,56021,67449,0.8,0.8305682812198847,0.9631959443780012,0.8923775127474562,1.0396344753353088,0.8159797218900056,0.5569090340885688,1.195568514390091,0.2987130820360151,reactome,0.5
2,3,II→III,68,115,24859,48603,0.591304347826087,0.5114704853609859,1.1560869390317916,0.9928707657322594,1.3461339146330673,1.3819148508224686,0.9524272474438852,2.0050756213126926,0.0930079739523631,reactome,0.5
3,4,III→Approved,26,53,6178,20597,0.49056603773584906,0.29994659416419867,1.6355112786088188,1.2421118590360307,2.1535074502328384,2.2474851024543483,1.3105520421598118,3.8542454807287068,0.003951578500855531,reactome,0.5
1,4,I→Approved,26,133,6178,55769,0.19548872180451127,0.11077838942781833,1.764682830416929,1.2490729242135887,2.4931334524995266,1.9504936116397347,1.2696273907504028,2.996489644728633,0.003535648907822186,reactome,0.5
1,2,I→II,184,197,55969,67417,0.934010152284264,0.8301911980657698,1.1250542699806718,1.083890830307023,1.16778099326037,2.895053168168643,1.6490059770175969,5.0826576515397655,2.4230956610075303e-05,uniprot_literature,0.5
2,3,II→III,128,174,24799,48544,0.735632183908046,0.5108561305207646,1.4399987392891724,1.3167211288364324,1.574818178080588,2.664343057311217,1.9013393608649414,3.7335386165956135,1.7724151071323074e-09,uniprot_literature,0.5
3,4,III→Approved,68,108,6136,20542,0.6296296296296297,0.2987050920066206,2.1078637307450867,1.8212397436163705,2.4395961723128843,3.991232073011734,2.6977275280988007,5.904945289958183,1.7043772196168048e-12,uniprot_literature,0.5
1,4,I→Approved,68,167,6136,55735,0.40718562874251496,0.11009240154301606,3.6985806743748486,3.0753921335195846,4.448050333407018,5.552151238591916,4.07287755987255,7.568698769614471,6.625905872722108e-23,uniprot_literature,0.5
1,2,I→II,137,144,56016,67470,0.9513888888888888,0.8302356602934637,1.145926312720175,1.1042170180972237,1.1892110813934558,4.001912718815032,1.872023768111695,8.555075892635761,1.7910429218404857e-05,uniprot_variants,0.5
2,3,II→III,95,128,24832,48590,0.7421875,0.5110516567194896,1.4522749124114047,1.3108274099025417,1.608985595881278,2.7542784481412057,1.8528418365584727,4.094278108478865,1.1216062755042061e-07,uniprot_variants,0.5
3,4,III→Approved,51,80,6153,20570,0.6375,0.2991249392318911,2.1312164797659676,1.8042291879491663,2.5174649174082724,4.120597185561291,2.6095705603172066,6.506557601413047,6.864659618633879e-10,uniprot_variants,0.5
1,4,I→Approved,51,120,6153,55782,0.425,0.11030439926858127,3.852974158946855,3.124902832553488,4.750678873871231,5.961694189472792,4.147280566511167,8.569904311704818,1.6099768480475162e-18,uniprot_variants,0.5
1,2,I→II,6191,6378,49962,61236,0.9706804640953277,0.8158926121889085,1.1897159621180393,1.1829686142625935,1.1965017951053252,7.470633189245217,6.449974224783585,8.652803608703534,1.4957755537684149e-298,overall,0.5
2,3,II→III,5280,6010,19647,42708,0.8785357737104825,0.4600309075583029,1.909732062077024,1.8833204709523375,1.9365140480211245,8.489711908332758,7.839351479041754,9.194026888471283,0.0,overall,0.5
3,4,III→Approved,3974,5086,2230,15564,0.7813605977192293,0.1432793626317142,5.453406431794657,5.233945660454138,5.68206925322929,21.36872761880182,19.721891813043676,23.153079044097716,0.0,overall,0.5
1,4,I→Approved,3974,6003,2230,49899,0.6620023321672497,0.044690274354195474,14.813118552831208,14.169642648532326,15.485816170738804,41.867496635113724,39.103915977981686,44.82638709325838,0.0,overall,0.5
1,2,I→II,170,176,55983,67438,0.9659090909090909,0.8301402769951659,1.1635492430331935,1.131462152079078,1.1965462905457374,5.79744446230701,2.567722502319341,13.089561766575267,4.7081747897027194e-08,cancer_biomarkers,0.75
2,3,II→III,81,154,24846,48564,0.525974025974026,0.5116135408944897,1.0280690089914915,0.8847009918592939,1.1946701732836362,1.0592140737628724,0.7716094782809166,1.4540184972285704,0.7471671654212625,cancer_biomarkers,0.75
3,4,III→Approved,36,67,6168,20583,0.5373134328358209,0.2996647718991401,1.7930483767930772,1.4343901377190869,2.241386354365693,2.7140077821011674,1.6774367437273052,4.391127277287742,7.485552873654653e-05,cancer_biomarkers,0.75
1,4,I→Approved,36,146,6168,55756,0.2465753424657534,0.11062486548532893,2.2289323596823194,1.6769992572422894,2.9625173908596465,2.6311284046692607,1.8042528402436897,3.836954847704373,3.7378737382200635e-06,cancer_biomarkers,0.75
1,2,I→II,6794,6945,49359,60669,0.9782577393808495,0.8135785986253276,1.202413314501849,1.1962044174001927,1.20865443887391,10.309671981558548,8.762934897146874,12.129422118831455,0.0,chembl,0.75
2,3,II→III,5978,6633,18949,42085,0.9012513191617669,0.4502554354282999,2.001644507199481,1.9753468218400034,2.0282922922212654,11.143371017181918,10.256606353429596,12.1068034930529,0.0,chembl,0.75
